calc,b1_0,b1_1,w1_0,w1_0,w1_0,w1_1,b2_0,b2_1,b2_2,w2_0,w2_0,w2_0,w2_1,w2_0,w2_2,cost
181100,-0.0014423887884928118,0.0003006895792567454,-0.0014423887884928118,-0.0014423887884928118,0.0003006895792567454,0.0003006895792567454,-0.008664787489598036,-0.03191812091212117,-3.109255623142658E-06,-0.008504370998405343,-0.008652195912088444,-0.031327201288491244,-0.03187173783649376,-3.051692078983673E-06,-3.1047372857658975E-06,1.8694651049229922
181200,-0.0014417558550143795,0.0003005339233058244,-0.0014417558550143795,-0.0014417558550143795,0.0003005339233058244,0.0003005339233058244,-0.00866441777828515,-0.03190651446093026,-3.1126702670140808E-06,-0.008504002713084885,-0.008651829752711082,-0.03131578976037498,-0.031860159353144464,-3.0550415588184313E-06,-3.108148050527358E-06,1.8695077305572887
181300,-0.0014411237140894884,0.0003003784874855008,-0.0014411237140894884,-0.0014411237140894884,0.0003003784874855008,0.0003003784874855008,-0.008664048152214852,-0.03189492197281748,-3.1160864025576976E-06,-0.008503634516895783,-0.008651463674630645,-0.031304391969753056,-0.031848594791393126,-3.058392500236204E-06,-3.111560305888508E-06,1.8695503028026408
181400,-0.0014404923640846013,0.0003002232712833982,-0.0014404923640846013,-0.0014404923640846013,0.0003002232712833982,0.0003002232712833982,-0.00866367861129891,-0.031883343419547926,-3.119504030208396E-06,-0.008503266409741046,-0.008651097677767417,-0.03129300788883179,-0.03183704412310357,-3.0617449036634955E-06,-3.1149740522837655E-06,1.8695928217727056
181500,-0.0014398618033708642,0.0003000682741887749,-0.0014398618033708642,-0.0014398618033708642,0.0003000682741887749,0.0003000682741887749,-0.008663309155449262,-0.03187177877296674,-3.12292315040058E-06,-0.008502898391523876,-0.008650731762041824,-0.031281637489896326,-0.031825507320219354,-3.0650987695263354E-06,-3.1183892901470678E-06,1.8696352875808004
181600,-0.0014392320303241708,0.00029991349569256643,-0.0014392320303241708,-0.0014392320303241708,0.00029991349569256643,0.00029991349569256643,-0.008662939784578104,-0.03186022800499889,-3.126343763571045E-06,-0.008502530462147752,-0.008650365927374526,-0.03127028074531038,-0.03181398435476349,-3.068454098253094E-06,-3.1218060199147382E-06,1.869677700339906
181700,-0.0014386030433250754,0.0002997589352872876,-0.0014386030433250754,-0.0014386030433250754,0.0002997589352872876,0.0002997589352872876,-0.008662570498597812,-0.03184869108764858,-3.1297658701583343E-06,-0.008502162621516353,-0.008650000173686334,-0.03125893762751572,-0.031802475198838,-3.071810890273857E-06,-3.1252242420248475E-06,1.869720060162668
181800,-0.0014379748407587886,0.000299604592467053,-0.0014379748407587886,-0.0014379748407587886,0.000299604592467053,0.000299604592467053,-0.008662201297420973,-0.03183716799299929,-3.1331894706008175E-06,-0.008501794869533598,-0.008649634500898248,-0.03124760810903218,-0.03179097982462379,-3.075169146018537E-06,-3.1286439569152943E-06,1.8697623671613968
181900,-0.0014373474210152102,0.00029945046672764046,-0.0014373474210152102,-0.0014373474210152102,0.00029945046672764046,0.00029945046672764046,-0.008661832180960382,-0.03182565869321333,-3.1366145653392426E-06,-0.008501427206103623,-0.008649268908931447,-0.031236292162457168,-0.031779498204380294,-3.0785288659193766E-06,-3.1320651650263514E-06,1.86980462144807
182000,-0.0014367207824887995,0.00029929655756639486,-0.0014367207824887995,-0.0014367207824887995,0.00029929655756639486,0.00029929655756639486,-0.00866146314912906,-0.031814163160531476,-3.1400411548157766E-06,-0.008501059631130823,-0.008648903397707314,-0.031224989760465432,-0.03176803031044514,-3.081890050410011E-06,-3.1354878667997093E-06,1.869846823134334
182100,-0.001436094923578722,0.00029914286448222535,-0.001436094923578722,-0.001436094923578722,0.00029914286448222535,0.00029914286448222535,-0.008661094201840209,-0.03180268136727292,-3.14346923947304E-06,-0.00850069214451979,-0.008648537967147386,-0.031213700875808863,-0.03175657611523401,-3.0852526999245153E-06,-3.1389120626775133E-06,1.869888972331503
182200,-0.001435469842688681,0.00029898938697569085,-0.001435469842688681,-0.001435469842688681,0.00029898938697569085,0.00029898938697569085,-0.008660725339007252,-0.031791213285834806,-3.146898819754419E-06,-0.008500324746175356,-0.008648172617173393,-0.031202425481316153,-0.031745135591240266,-3.088616814897715E-06,-3.142337753102673E-06,1.869931069150563
182300,-0.0014348455382269852,0.0002988361245489064,-0.0014348455382269852,-0.0014348455382269852,0.0002988361245489064,0.0002988361245489064,-0.008660356560543815,-0.03177975888869206,-3.150329896105671E-06,-0.00849995743600258,-0.008647807347707247,-0.031191163549892563,-0.03173370871103471,-3.0919823957667588E-06,-3.1457649385204654E-06,1.8699731137021705
182400,-0.0014342220086065033,0.0002986830767055138,-0.0014342220086065033,-0.0014342220086065033,0.0002986830767055138,0.0002986830767055138,-0.008659987866363721,-0.031768318148396965,-3.1537624689739524E-06,-0.008499590213906737,-0.00864744215867103,-0.031179915054519527,-0.031722295447265215,-3.0953494429701676E-06,-3.149193619377568E-06,1.870015106096657
182500,-0.0014335992522446525,0.00029853024295077037,-0.0014335992522446525,-0.0014335992522446525,0.00029853024295077037,0.00029853024295077037,-0.008659619256380995,-0.031756891037579,-3.1571965388068586E-06,-0.008499223079793327,-0.008647077049987002,-0.031168679968254506,-0.031710895772656546,-3.0987179569468897E-06,-3.152623796121095E-06,1.8700570464440263
182600,-0.0014329772675633868,0.00029837762279158995,-0.0014329772675633868,-0.0014329772675633868,0.00029837762279158995,0.00029837762279158995,-0.008659250730509896,-0.03174547752894443,-3.160632106053703E-06,-0.008498856033568102,-0.00864671202157763,-0.031157458264230553,-0.031699509660009915,-3.1020879381375564E-06,-3.1560554691998755E-06,1.8700989348539598
182700,-0.0014323560529891782,0.00029822521573621936,-0.0014323560529891782,-0.0014323560529891782,0.00029822521573621936,0.00029822521573621936,-0.008658882288664838,-0.03173407759527631,-3.1640691711645446E-06,-0.008498489075136994,-0.008646347073365517,-0.031146249915656333,-0.031688137082203055,-3.105459386983529E-06,-3.1594886390634885E-06,1.870140771435814
182800,-0.0014317356069529664,0.0002980730212946231,-0.0014317356069529664,-0.0014317356069529664,0.0002980730212946231,0.0002980730212946231,-0.00865851393076048,-0.031722691209434016,-3.1675077345908322E-06,-0.008498122204406195,-0.008645982205273479,-0.03113505489581569,-0.03167677801218971,-3.10883230392753E-06,-3.1629233061628974E-06,1.8701825562986234
182900,-0.001431115927890231,0.00029792103897829415,-0.001431115927890231,-0.001431115927890231,0.00029792103897829415,0.00029792103897829415,-0.00865814565671163,-0.031711318344352785,-3.170947796785722E-06,-0.008497755421282071,-0.008645617417224458,-0.031123873178067123,-0.03166543242299917,-3.112206689413954E-06,-3.166359470950771E-06,1.8702242895511028
183000,-0.0014304970142408624,0.00029776926830025346,-0.0014304970142408624,-0.0014304970142408624,0.00029776926830025346,0.00029776926830025346,-0.008657777466433352,-0.03169995897304387,-3.1743893582034266E-06,-0.008497388725671264,-0.00864525270914163,-0.031112704735844016,-0.031654100287736436,-3.115582543888232E-06,-3.169797133880837E-06,1.870265971301646
183100,-0.0014298788644492228,0.00029761770877497325,-0.0014298788644492228,-0.0014298788644492228,0.00029761770877497325,0.00029761770877497325,-0.008657409359840862,-0.031688613068593816,-3.1778324192985735E-06,-0.008497022117480586,-0.008644888080948298,-0.03110154954265388,-0.03164278157958154,-3.1189598677961973E-06,-3.173236295407235E-06,1.8703076016583304
183200,-0.0014292614769641104,0.0002974663599186061,-0.0014292614769641104,-0.0014292614769641104,0.0002974663599186061,0.0002974663599186061,-0.008657041336849625,-0.03167728060416464,-3.1812769805281274E-06,-0.00849665559661712,-0.008644523532567991,-0.03109040757207853,-0.03163147627178962,-3.1223386615859762E-06,-3.176676955986439E-06,1.8703491807289139
183300,-0.0014286448502387411,0.00029731522124865615,-0.0014286448502387411,-0.0014286448502387411,0.00029731522124865615,0.00029731522124865615,-0.008656673397375265,-0.03166596155299307,-3.1847230423501047E-06,-0.008496289162988129,-0.00864415906392437,-0.03107927879777336,-0.031620184337690295,-3.1257189257067227E-06,-3.1801191160759765E-06,1.8703907086208404
183400,-0.0014280289827307082,0.0002971642922841847,-0.0014280289827307082,-0.0014280289827307082,0.0002971642922841847,0.0002971642922841847,-0.008656305541333585,-0.03165465588839071,-3.188170605223887E-06,-0.008495922816501076,-0.008643794674941254,-0.031068163193467495,-0.031608905750687755,-3.129100660608931E-06,-3.1835627761347383E-06,1.8704321854412376
183500,-0.001427413872902043,0.00029701357254594175,-0.001427413872902043,-0.001427413872902043,0.00029701357254594175,0.00029701357254594175,-0.008655937768640666,-0.03164336358374361,-3.191619669608929E-06,-0.008495556557063718,-0.008643430365542706,-0.03105706073296333,-0.03159764048426027,-3.13248386674316E-06,-3.1870079366216846E-06,1.8704736112969198
183600,-0.0014267995192190843,0.0002968630615558822,-0.0014267995192190843,-0.0014267995192190843,0.0002968630615558822,0.0002968630615558822,-0.008655570079212695,-0.03163208461251194,-3.195070235966692E-06,-0.00849519038458394,-0.00864306613565289,-0.031045971390136297,-0.03158638851196003,-3.135868544561939E-06,-3.190454597997786E-06,1.8705149862943895
183700,-0.0014261859201525515,0.00029671275883771036,-0.0014261859201525515,-0.0014261859201525515,0.00029671275883771036,0.00029671275883771036,-0.008655202472966106,-0.03162081894822978,-3.1985223047599893E-06,-0.0084948242989699,-0.008642701985196176,-0.03103489513893456,-0.03157514980741278,-3.1392546945191227E-06,-3.1939027607253595E-06,1.8705563105398377
183800,-0.001425573074177517,0.000296562663916442,-0.001425573074177517,-0.001425573074177517,0.000296562663916442,0.000296562663916442,-0.008654834949817525,-0.03160956656450486,-3.2019758764529925E-06,-0.008494458300129959,-0.00864233791409711,-0.031023831953378826,-0.03156392434431766,-3.1426423170698915E-06,-3.197352425268082E-06,1.870597584139144
183900,-0.0014249609797733587,0.0002964127763187202,-0.0014249609797733587,-0.0014249609797733587,0.0002964127763187202,0.0002964127763187202,-0.008654467509683768,-0.0315983274350183,-3.2054309515102497E-06,-0.008494092387972692,-0.008641973922280402,-0.031012781807562055,-0.03155271209644688,-3.146031412669796E-06,-3.2008035920900034E-06,1.8706388071978808
184000,-0.0014243496354237404,0.00029626309557253654,-0.0014243496354237404,-0.0014243496354237404,0.00029626309557253654,0.00029626309557253654,-0.008654100152481798,-0.03158710153352417,-3.208887530398949E-06,-0.008493726562406843,-0.008641610009670887,-0.03100174467564904,-0.03154151303764533,-3.149421981776975E-06,-3.2042562616578147E-06,1.870679979821312
184100,-0.0014237390396166431,0.000296113621207436,-0.0014237390396166431,-0.0014237390396166431,0.000296113621207436,0.000296113621207436,-0.008653732878128848,-0.03157588883384974,-3.2123456135866524E-06,-0.008493360823341444,-0.008641246176193646,-0.030990720531876674,-0.03153032714183082,-3.1528140248499325E-06,-3.207710434438578E-06,1.8707211021143944
184200,-0.0014231291908443186,0.00029596435275439467,-0.0014231291908443186,-0.0014231291908443186,0.00029596435275439467,0.00029596435275439467,-0.008653365686542286,-0.0315646893098946,-3.2158052015419362E-06,-0.008492995170685679,-0.008640882421773874,-0.03097970935055302,-0.031519154382993166,-3.1562075423481623E-06,-3.21116611090037E-06,1.87076217418178
184300,-0.0014225200876032715,0.0002958152897459091,-0.0014225200876032715,-0.0014225200876032715,0.0002958152897459091,0.0002958152897459091,-0.008652998577639704,-0.0315535029356307,-3.219266294734061E-06,-0.008492629604348977,-0.008640518746336957,-0.030968711106057412,-0.03150799473519427,-3.15960253473183E-06,-3.214623291511951E-06,1.8708031961278158
184400,-0.0014219117283942415,0.00029566643171581147,-0.0014219117283942415,-0.0014219117283942415,0.00029566643171581147,0.00029566643171581147,-0.008652631551338849,-0.03154232968510223,-3.2227288936352435E-06,-0.00849226412424095,-0.00864015514980843,-0.030957725772840325,-0.031496848172568016,-3.1629990024639996E-06,-3.218081976745034E-06,1.8708441680565457
184500,-0.0014213041117222336,0.0002955177781995145,-0.0014213041117222336,-0.0014213041117222336,0.0002955177781995145,0.0002955177781995145,-0.008652264607557714,-0.0315311695324251,-3.2261929987180573E-06,-0.00849189873027146,-0.008639791632114034,-0.030946753325422825,-0.031485714669319674,-3.1663969460080807E-06,-3.221542167071689E-06,1.8708850900717113
184600,-0.001420697236096417,0.00029536932873380333,-0.001420697236096417,-0.001420697236096417,0.00029536932873380333,0.00029536932873380333,-0.008651897746214426,-0.03152002245178682,-3.2296586104554235E-06,-0.008491533422350539,-0.008639428193179628,-0.03093579373839651,-0.03147459419972587,-3.169796365827824E-06,-3.225003862964333E-06,1.8709259622767538
184700,-0.0014200911000301956,0.000295221082856877,-0.0014200911000301956,-0.0014200911000301956,0.000295221082856877,0.000295221082856877,-0.008651530967227341,-0.031508888417446146,-3.233125729322887E-06,-0.008491168200388453,-0.008639064832931281,-0.03092484698642312,-0.0314634867381342,-3.173197262389551E-06,-3.228467064898005E-06,1.8709667847748144
184800,-0.0014194857020411228,0.00029507304010848183,-0.0014194857020411228,-0.0014194857020411228,0.00029507304010848183,0.00029507304010848183,-0.008651164270514966,-0.031497767403732974,-3.2365943557960102E-06,-0.008490803064295649,-0.00863870155129518,-0.030913913044234437,-0.03145239225896307,-3.176599636159599E-06,-3.2319317733477607E-06,1.8710075576687344
184900,-0.0014188810406509664,0.00029492520002958873,-0.0014188810406509664,-0.0014188810406509664,0.00029492520002958873,0.00029492520002958873,-0.008650797655996044,-0.03148665938504793,-3.2400644903529716E-06,-0.00849043801398282,-0.008638338348197739,-0.030902991886631884,-0.03144131073670141,-3.1800034876068683E-06,-3.2353979887912705E-06,1.8710482810610596
185000,-0.0014182771143855975,0.00029477756216279947,-0.0014182771143855975,-0.0014182771143855975,0.00029477756216279947,0.00029477756216279947,-0.008650431123589429,-0.031475564335862335,-3.243536133471961E-06,-0.0084900730493608,-0.008637975223565448,-0.030892083488486505,-0.031430242145908505,-3.1834088172002703E-06,-3.2388657117062153E-06,1.871088955054037
185100,-0.0014176739217750557,0.0002946301260520245,-0.0014176739217750557,-0.0014176739217750557,0.0002946301260520245,0.0002946301260520245,-0.008650064673214247,-0.0314644822307178,-3.2470092856321484E-06,-0.008489708170340707,-0.008637612177325052,-0.030881187824738556,-0.03141918646121368,-3.1868156254096746E-06,-3.2423349425712557E-06,1.8711295797496192
185200,-0.0014170714613534888,0.00029448289124259165,-0.0014170714613534888,-0.0014170714613534888,0.00029448289124259165,0.00029448289124259165,-0.008649698304789765,-0.03145341304422583,-3.2504839473143347E-06,-0.008489343376833821,-0.008637249209403413,-0.030870304870397103,-0.031408143657315875,-3.1902239127065478E-06,-3.2458056818666817E-06,1.8711701552494646
185300,-0.00141646973165916,0.00029433585728124453,-0.00141646973165916,-0.00141646973165916,0.00029433585728124453,0.00029433585728124453,-0.008649332018235433,-0.031442356751067935,-3.2539601190029066E-06,-0.008488978668751623,-0.008636886319727555,-0.030859434600540147,-0.03139711370898377,-3.1936336795658753E-06,-3.2492779300763644E-06,1.8712106816549379
185400,-0.0014158687312344263,0.0002941890237160926,-0.0014158687312344263,-0.0014158687312344263,0.0002941890237160926,0.0002941890237160926,-0.008648965813470905,-0.03143131332599518,-3.2574378011783277E-06,-0.008488614046005817,-0.008636523508224685,-0.030848576990314177,-0.03138609659105532,-3.197044926458788E-06,-3.252751687680259E-06,1.8712511590671113
185500,-0.0014152684586257187,0.00029404239009674365,-0.0014152684586257187,-0.0014152684586257187,0.00029404239009674365,0.00029404239009674365,-0.008648599690416005,-0.03142028274382795,-3.2609169943275803E-06,-0.008488249508508303,-0.008636160774822151,-0.03083773201493395,-0.03137509227843751,-3.2004576538628124E-06,-3.256226955164829E-06,1.8712915875867664
185600,-0.0014146689123835218,0.000293895955974026,-0.0014146689123835218,-0.0014146689123835218,0.000293895955974026,0.000293895955974026,-0.00864823364899073,-0.03140926497945551,-3.264397698934364E-06,-0.00848788505617116,-0.008635798119447459,-0.03082689964968202,-0.03136410074610596,-3.2038718622522516E-06,-3.259703733013263E-06,1.8713319673143956
185700,-0.0014140700910623952,0.0002937497209003298,-0.0014140700910623952,-0.0014140700910623952,0.0002937497209003298,0.0002937497209003298,-0.008647867689115291,-0.03139826000783626,-3.2678799154875875E-06,-0.008487520688906713,-0.008635435542028305,-0.030816079869909037,-0.03135312196910514,-3.207287552106517E-06,-3.2631820217139487E-06,1.8713722983502
185800,-0.001413471993220911,0.00029360368442928183,-0.001413471993220911,-0.001413471993220911,0.00029360368442928183,0.00029360368442928183,-0.008647501810710058,-0.03138726780399703,-3.2713636444745053E-06,-0.008487156406627457,-0.008635073042492522,-0.03080527265103302,-0.0313421559225477,-3.2107047239033944E-06,-3.266661821753625E-06,1.8714125807940947
185900,-0.0014128746174216725,0.00029345784611590223,-0.0014128746174216725,-0.0014128746174216725,0.00029345784611590223,0.00029345784611590223,-0.008647136013695576,-0.03137628834303306,-3.2748488863843036E-06,-0.008486792209246079,-0.008634710620768093,-0.030794477968539347,-0.031331202581614405,-3.214123378122564E-06,-3.2701431336209606E-06,1.8714528147457072
186000,-0.00141227796223129,0.00029331220551671476,-0.00141227796223129,-0.00141227796223129,0.00029331220551671476,0.00029331220551671476,-0.008646770297992584,-0.031365321600107764,-3.2783356417084296E-06,-0.008486428096675486,-0.008634348276783176,-0.03078369579798052,-0.031320261921553925,-3.2175435152459213E-06,-3.2736259578068797E-06,1.87149300030438
186100,-0.0014116820262203573,0.00029316676218937875,-0.0014116820262203573,-0.0014116820262203573,0.00029316676218937875,0.00029316676218937875,-0.008646404663522015,-0.031354367550452254,-3.2818239109379698E-06,-0.008486064068828795,-0.008633986010466105,-0.030772926114975712,-0.03130933391768241,-3.220965135755005E-06,-3.277110294801951E-06,1.871533137569169
186200,-0.001411086807963446,0.000293021515693096,-0.001411086807963446,-0.001411086807963446,0.000293021515693096,0.000293021515693096,-0.008646039110204957,-0.03134342616936546,-3.2853136945662623E-06,-0.008485700125619293,-0.00863362382174534,-0.03076216889521086,-0.031298418545383504,-3.2243882401335624E-06,-3.2805961450989892E-06,1.8715732266388485
186300,-0.0014104923060391057,0.0002928764655883107,-0.0014104923060391057,-0.0014104923060391057,0.0002928764655883107,0.0002928764655883107,-0.008645673637962679,-0.031332497432213564,-3.288804993087258E-06,-0.008485336266960469,-0.008633261710549504,-0.030751424114438125,-0.03128751578010788,-3.2278128288659385E-06,-3.284083509191423E-06,1.8716132676119095
186400,-0.001409898519029804,0.00029273161143691197,-0.001409898519029804,-0.001409898519029804,0.00029273161143691197,0.00029273161143691197,-0.008645308246716638,-0.03132158131443016,-3.2922978069968304E-06,-0.008484972492766021,-0.008632899676807386,-0.03074069174847605,-0.03127662559737333,-3.2312389024383636E-06,-3.2875723875746004E-06,1.8716532605865601
186500,-0.00140930544552199,0.00029258695280195507,-0.00140930544552199,-0.00140930544552199,0.00029258695280195507,0.00029258695280195507,-0.008644942936388464,-0.031310677791515404,-3.2957921367917858E-06,-0.008484608802949834,-0.00863253772044793,-0.030729971773208704,-0.03126574797276399,-3.234666461337979E-06,-3.291062780744804E-06,1.8716932056607296
186600,-0.0014087130841060006,0.000292442489248071,-0.0014087130841060006,-0.0014087130841060006,0.000292442489248071,0.000292442489248071,-0.00864457770689998,-0.03129978683903661,-3.299287982968874E-06,-0.008484245197426007,-0.008632175841400242,-0.03071926416458629,-0.031254882881930825,-3.2380955060518706E-06,-3.2945546891982574E-06,1.8717331029320663
186700,-0.0014081214333760777,0.0002922982203410042,-0.0014081214333760777,-0.0014081214333760777,0.0002922982203410042,0.0002922982203410042,-0.00864421255817316,-0.031288908432627174,-3.302785346027744E-06,-0.00848388167610881,-0.00863181403959357,-0.030708568898624087,-0.0312440303005907,-3.241526037069965E-06,-3.2980481134340815E-06,1.8717729524979405
186800,-0.0014075304919303506,0.0002921541456479531,-0.0014075304919303506,-0.0014075304919303506,0.0002921541456479531,0.0002921541456479531,-0.008643847490130184,-0.0312780425479869,-3.3062842264686377E-06,-0.008483518238912732,-0.00863145231495734,-0.030697885951402753,-0.03123319020452657,-3.244958054882771E-06,-3.3015430539519904E-06,1.8718127544554453
186900,-0.0014069402583708802,0.0002920102647373374,-0.0014069402583708802,-0.0014069402583708802,0.0002920102647373374,0.0002920102647373374,-0.00864348250269336,-0.03126718916088143,-3.3097846247930454E-06,-0.008483154885752412,-0.008631090667421083,-0.030687215299067757,-0.031222362569587003,-3.2483915599820154E-06,-3.305039511252945E-06,1.8718525089013973
187000,-0.0014063507313035396,0.0002918665771790476,-0.0014063507313035396,-0.0014063507313035396,0.0002918665771790476,0.0002918665771790476,-0.008643117595785232,-0.03125634824714249,-3.3132865415037045E-06,-0.008482791616542742,-0.008630729096914551,-0.030676556917829664,-0.031211547371686372,-3.2518265528606504E-06,-3.3085374858391514E-06,1.8718922159323368
187100,-0.0014057619093380783,0.00029172308254407533,-0.0014057619093380783,-0.0014057619093380783,0.00029172308254407533,0.00029172308254407533,-0.008642752769328448,-0.031245519782667153,-3.3167899771039353E-06,-0.008482428431198738,-0.008630367603367576,-0.030665910783963364,-0.031200744586804167,-3.255263034012196E-06,-3.3120369782133997E-06,1.8719318756445296
187200,-0.0014051737910880534,0.0002915797804048516,-0.0014051737910880534,-0.0014051737910880534,0.0002915797804048516,0.0002915797804048516,-0.008642388023245892,-0.031234703743417816,-3.3202949320982944E-06,-0.00848206532963567,-0.008630006186710205,-0.03065527687380808,-0.031189954190984928,-3.2587010039313845E-06,-3.315537988879715E-06,1.871971488133969
187300,-0.0014045863751708909,0.0002914366703351526,-0.0014045863751708909,-0.0014045863751708909,0.0002914366703351526,0.0002914366703351526,-0.008642023357460603,-0.031223900105421996,-3.3238014069935634E-06,-0.008481702311768976,-0.008629644846872616,-0.030644655163767142,-0.031179176160338055,-3.2621404631151274E-06,-3.3190405183443423E-06,1.8720110534963745
187400,-0.0014039996602077834,0.0002912937519098695,-0.0014039996602077834,-0.0014039996602077834,0.0002912937519098695,0.0002912937519098695,-0.008641658771895771,-0.031213108844771964,-3.3273094022970984E-06,-0.00848133937751427,-0.008629283583785126,-0.03063404563030765,-0.031168410471037477,-3.2655814120608996E-06,-3.322544567114106E-06,1.8720505718271958
187500,-0.001403413644823757,0.00029115102470532277,-0.001403413644823757,-0.001403413644823757,0.00029115102470532277,0.00029115102470532277,-0.00864129426647478,-0.031202329937624694,-3.330818918516823E-06,-0.008480976526787374,-0.008628922397378218,-0.030623448249960397,-0.031157657099321556,-3.2690238512667275E-06,-3.3260501356963927E-06,1.8720900432216108
187600,-0.00140282832764763,0.00029100848829905596,-0.00140282832764763,-0.00140282832764763,0.00029100848829905596,0.00029100848829905596,-0.00864092984112119,-0.031191563360201714,-3.334329956163537E-06,-0.0084806137595043,-0.008628561287582532,-0.030612862999319753,-0.03114691602149296,-3.27246778123346E-06,-3.3295572246014655E-06,1.8721294677745273
187700,-0.001402243707311936,0.00029086614226996656,-0.001402243707311936,-0.001402243707311936,0.00029086614226996656,0.00029086614226996656,-0.008640565495758708,-0.03118080908878864,-3.3378425157469516E-06,-0.008480251075581232,-0.008628200254328833,-0.03060228985504319,-0.031136187213918188,-3.275913202460876E-06,-3.3330658343384988E-06,1.872168845580586
187800,-0.0014016597824530455,0.0002907239861981672,-0.0014016597824530455,-0.0014016597824530455,0.0002907239861981672,0.0002907239861981672,-0.00864020123031123,-0.031170067099735004,-3.3413565977803108E-06,-0.008479888474934558,-0.00862783929754806,-0.03059172879385109,-0.031125470653027416,-3.2793601154522145E-06,-3.3365759654201956E-06,1.8722081767341592
187900,-0.0014010765517109823,0.0002905820196650059,-0.0014010765517109823,-0.0014010765517109823,0.0002905820196650059,0.0002905820196650059,-0.008639837044702807,-0.03115933736945413,-3.3448722027757603E-06,-0.00847952595748084,-0.008627478417171283,-0.030581179792526694,-0.031114766315314367,-3.2828085207096405E-06,-3.3400876183581647E-06,1.872247461329352
188000,-0.0014004940137295648,0.0002904402422531753,-0.0014004940137295648,-0.0014004940137295648,0.0002904402422531753,0.0002904402422531753,-0.008639472938857681,-0.031148619874422818,-3.34838933124798E-06,-0.008479163523136844,-0.008627117613129743,-0.030570642827915696,-0.031104074177335985,-3.2862584187377987E-06,-3.3436007936665432E-06,1.8722866994600047
188100,-0.001399912167156326,0.0002902986535465751,-0.001399912167156326,-0.001399912167156326,0.0002902986535465751,0.0002902986535465751,-0.008639108912700252,-0.031137914591181346,-3.3519079837131923E-06,-0.008478801171819518,-0.008626756885354815,-0.030560117876926318,-0.031093394215712448,-3.289709810042847E-06,-3.3471154918610125E-06,1.872325891219693
188200,-0.0013993310106424743,0.000290157253130329,-0.0013993310106424743,-0.0013993310106424743,0.000290157253130329,0.000290157253130329,-0.008638744966155068,-0.031127221496332874,-3.355428160687833E-06,-0.008478438903445969,-0.008626396233778014,-0.030549604916528687,-0.031082726407126577,-3.29316269513115E-06,-3.3506317134574654E-06,1.8723650367017282
188300,-0.0013987505428429436,0.000290016040590965,-0.0013987505428429436,-0.0013987505428429436,0.000290016040590965,0.000290016040590965,-0.008638381099146893,-0.03111654056654366,-3.358949862689541E-06,-0.008478076717933544,-0.008626035658331033,-0.03053910392375506,-0.03107207072832403,-3.2966170745102503E-06,-3.3541494589729963E-06,1.8724041359991583
188400,-0.001398170762416332,0.0002898750155160484,-0.001398170762416332,-0.001398170762416332,0.0002898750155160484,0.0002898750155160484,-0.008638017311600594,-0.03110587177854239,-3.3624730902378176E-06,-0.008477714615199703,-0.008625675158945665,-0.03052861487569916,-0.031061427156112677,-3.3000729486895154E-06,-3.3576687289265623E-06,1.8724431892047715
188500,-0.0013975916680249007,0.0002897341774944736,-0.0013975916680249007,-0.0013975916680249007,0.0002897341774944736,0.0002897341774944736,-0.008637653603441266,-0.031095215109120264,-3.365997843853362E-06,-0.008477352595162156,-0.008625314735553903,-0.03051813774951627,-0.031050795667362643,-3.303530318179487E-06,-3.3611895238383165E-06,1.8724821964110925
188600,-0.0013970132583345598,0.0002895935261164389,-0.0013970132583345598,-0.0013970132583345598,0.0002895935261164389,0.0002895935261164389,-0.00863728997459413,-0.03108457053513083,-3.369524124057072E-06,-0.008476990657738758,-0.008624954388087845,-0.03050767252242306,-0.031040176239006154,-3.3069891834908993E-06,-3.36471184422861E-06,1.8725211577103877
188700,-0.0013964355320148544,0.0002894530609733279,-0.0013964355320148544,-0.0013964355320148544,0.0002894530609733279,0.0002894530609733279,-0.008636926424984604,-0.031073938033489335,-3.3730519313717007E-06,-0.008476628802847577,-0.008624594116479768,-0.030497219171696947,-0.031029568848036905,-3.3104495451363034E-06,-3.368235690619646E-06,1.872560073194665
188800,-0.0013958584877389797,0.0002893127816576203,-0.0013958584877389797,-0.0013958584877389797,0.0002893127816576203,0.0002893127816576203,-0.008636562954538206,-0.031063317581173203,-3.376581266320855E-06,-0.008476267030406793,-0.008624233920662035,-0.030486777674676575,-0.03101897347151054,-3.3139114036290873E-06,-3.371761063534486E-06,1.872598942955672
188900,-0.0013952821241837376,0.0002891726877632913,-0.0013952821241837376,-0.0013952821241837376,0.0002891726877632913,0.0002891726877632913,-0.008636199563180708,-0.031052709155221264,-3.3801121294303244E-06,-0.008475905340334865,-0.008623873800567231,-0.030476348008761037,-0.031008390086543835,-3.3173747594847775E-06,-3.375287963498366E-06,1.8726377670849002
189000,-0.001394706440029545,0.0002890327788852689,-0.001394706440029545,-0.001394706440029545,0.0002890327788852689,0.0002890327788852689,-0.008635836250837978,-0.03104211273273374,-3.383644521225418E-06,-0.008475543732550361,-0.008623513756128031,-0.030465930151409876,-0.03099781867031476,-3.3208396132184266E-06,-3.378816391036046E-06,1.8726765456735859
189100,-0.0013941314339603631,0.0002888930546198357,-0.0013941314339603631,-0.0013941314339603631,0.0002888930546198357,0.0002888930546198357,-0.008635473017436092,-0.03103152829087195,-3.3871784422342854E-06,-0.008475182206972073,-0.008623153787277286,-0.03045552408014282,-0.030987259200062123,-3.3243059653478735E-06,-3.3823463466751225E-06,1.8727152788127084
