in1,in2,out1,targ1,cost
1,1,0.9673225147235387,0,0.9357128474910708
0,0,0.6608098054703696,0,0.4366695990057877
0,1,0.744353499083451,1,0.06535513343087507
1,0,0.7202014457871544,1,0.0782872309395987
1,1,0.7810831668036192,0,0.6100909134639705
0,0,0.9474154013678299,0,0.8975959427489661
0,1,0.9619335740095408,1,0.0014490527876871058
1,0,0.9578576264953351,1,0.0017759796446066801
1,1,0.9679573558513693,0,0.9369414427467744
0,0,0.6567169257013392,0,0.4312771205026183
0,1,0.7408413172942891,1,0.06716322282175931
1,0,0.7164966792779182,1,0.0803741328604476
1,1,0.7779058716901205,0,0.6051375452099662
0,0,0.9484995790856889,0,0.8996514515257291
0,1,0.9626795565261644,1,0.0013928155010837554
1,0,0.9586961507981188,1,0.0017060079588917454
1,1,0.9685703987566652,0,0.9381286173476454
0,0,0.6526491527561995,0,0.425950916593385
0,1,0.7373339841671096,1,0.06899343587352423
1,0,0.7128018464667751,1,0.0824827793928938
1,1,0.7747265094714453,0,0.6002011644778094
0,0,0.949547945755773,0,0.9016413012890083
0,1,0.963400129861718,1,0.0013395504941391087
1,0,0.9595063418267838,1,0.0016397363522492752
1,1,0.9691622556852427,0,0.9392754778449078
0,0,0.6486075499036672,0,0.42069175379203816
0,1,0.7338323785135924,1,0.07084520272773155
1,0,0.7091178857643637,1,0.08461240438219374
1,1,0.7715458286088118,0,0.595282965643658
0,0,0.950561489647229,0,0.903567145600359
0,1,0.9640960081014955,1,0.001289096634247874
1,0,0.9602889928075053,1,0.001576964092242362
1,1,0.9697335249052264,0,0.9403831093251153
0,0,0.6445931552810924,0,0.4155003358352345
0,1,0.7303373729555204,1,0.07271793242453012
1,0,0.7054457250529083,1,0.08676222088960692
1,1,0.7683645773961664,0,0.5903841237971893
0,0,0.9515411803203244,0,0.9054306178453961
0,1,0.9647678895314254,1,0.0012413016080698406
1,0,0.9610448801705777,1,0.0015175013609246542
1,1,0.9702847906313752,0,0.9414525749305716
0,0,0.6406069818226301,0,0.4103773051598995
0,1,0.7268498337066994,1,0.07461101334605776
1,0,0.7017862815269929,1,0.08893142188549796
1,1,0.7651835037614453,0,0.5855057944286417
0,0,0.9524879681699785,0,0.9072333295085739
0,1,0.9654164565056939,1,0.001196021480622565
1,0,0.9617747633365853,1,0.001461168717974064
1,1,0.9708166229835207,0,0.9424849154611273
0,0,0.6366500171614354,0,0.405323244351656
0,1,0.723370620314858,1,0.07652381370498645
1,0,0.6981404614957277,1,0.09111918098601224
1,1,0.7620033550251737,0,0.5806491130696209
0,0,0.9534027840444613,0,0.9089768686237297
0,1,0.9660423753575876,1,0.0011531202713549716
1,0,0.9624793845546129,1,0.0014077965834006206
1,1,0.971329577977097,0,0.9434811490531653
0,0,0.6327232235064789,0,0.40033867756442965
0,1,0.7199005853640444,1,0.07845568207940495
1,0,0.694509160146725,1,0.09332465323425929
1,1,0.7588248776167562,0,0.575815194890085
0,0,0.9542865389352734,0,0.9106627983930631
0,1,0.966646296350975,1,0.0011124695471069845
1,0,0.9631594687895021,1,0.0013572247398716704
1,1,0.9718241975437508,0,0.9444422709315552
0,0,0.628827537495033,0,0.3954240719120671
0,1,0.7164405741384422,1,0.08040594799493629
1,0,0.6908932612727375,1,0.0955469759266041
1,1,0.7556488167492006,0,0.571005134254467
0,0,0.9551401237341813,0,0.9122926559669472
0,1,0.9672288536698511,1,0.0010739480317920305
1,0,0.9638157236551503,1,0.001309301854600447
1,1,0.9723010095800146,0,0.9453692532303157
0,0,0.6249638700222933,0,0.3905798388332419
0,1,0.7129914242489356,1,0.08237392255465448
1,0,0.6872936369622289,1,0.0977852694843103
1,1,0.7524759160533928,0,0.5662200042403926
0,0,0.9559644090533946,0,0.913867951376806
0,1,0.9677906654433887,1,0.001037441232579718
1,0,0.9644488393908769,1,0.0012638850206556668
1,1,0.972760528022055,0,0.9462630448777474
0,0,0.6211331060499521,0,0.385806335431261
0,1,0.7095539652240913,1,0.08435889911704836
1,0,0.6837111472555079,1,0.10003863837042704
1,1,0.749306917173368,0,0.5614608561238565
0,0,0.9567602451048971,0,0.9153901666131827
0,1,0.9683323338039785,1,0.0010028410823026404
1,0,0.9650594888779046,1,0.001220839317473272
1,1,0.9732032529445347,0,0.947124571541824
0,0,0.6173361043958674,0,0.3811038657906653
0,1,0.7061290180675731,1,0.08636015402192877
1,0,0.6801466397684056,1,0.10230617205144209
1,1,0.7461425593243486,0,0.556728718835089
0,0,0.9575284616349955,0,0.9168607548410811
0,1,0.9688544449757873,1,0.0009700455977662597
1,0,0.9656483276930676,1,0.001180037390282864
1,1,0.9736296706816818,0,0.9479547356317202
0,0,0.613573697507234,0,0.3764726822726987
0,1,0.7027173947842738,1,0.08837694736384935
1,0,0.6766009492857679,1,0.10458694600286648
1,1,0.7429835788156034,0,0.5520245983896419
0,0,0.9582698679102281,0,0.918281139744686
0,1,0.9693575693914229,1,0.0009389585536014613
1,0,0.9662159941969184,1,0.0011413590481026516
1,1,0.9740402539686893,0,0.9487544163513888
0,0,0.6098466912199019,0,0.37191298679186235
0,1,0.6993198978777339,1,0.0904085238122564
1,0,0.67307489732731,1,0.10688002275754892
1,1,0.7398307085404361,0,0.5473494772994437
0,0,0.9589852527508569,0,0.9196527149936249
0,1,0.9698422618343717,1,0.0009094891712665925
1,0,0.9667631096534807,1,0.00110469087990655
1,1,0.9744354621016494,0,0.949524469801255
0,0,0.6061558645066607,0,0.3674249320758172
0,1,0.6959373198216247,1,0.09245411347725697
1,0,0.6695692916886021,1,0.1091844529951721
1,1,0.7366846774358586,0,0.542704313968775
0,0,0.9596753846082816,0,0.9209768438230532
0,1,0.9703090616049413,1,0.0008815518227791681
1,0,0.9672902783789897,1,0.0010699258885239866
1,1,0.974815741114279,0,0.9502657291241811
0,0,0.6025019692174688,0,0.3630086229109277
0,1,0.6925704425082806,1,0.0945129328195544
1,0,0.6660849259601607,1,0.11149927667103138
1,1,0.7335462099146919,0,0.5380900420802092
0,0,0.9603410116828203,0,0.9222548587199827
0,1,0.9707584927075367,1,0.0008550657487351862
1,0,0.967798087917049,1,0.0010369631417981042
1,1,0.9751815239697579,0,0.9509790046919795
0,0,0.5988857298146897,0,0.3586641173756735
0,1,0.6892200366774153,1,0.09658418560278711
1,0,0.6626225790277652,1,0.11382352418187652
1,1,0.7304160252730149,0,0.5335075699756294
0,0,0.9609828620784361,0,0.9234880612084625
0,1,0.9711910640571804,1,0.0008299547901574851
1,0,0.9682871092377366,1,0.0010057074404992486
1,1,0.975533230766085,0,0.9516650843289156
0,0,0.5953078431064861,0,0.3543914280640967
0,1,0.6858868613282932,1,0.09866706388619088
1,0,0.6591830145572612,1,0.116156217566276
1,1,0.7272948370760388,0,0.5289577800374619
0,0,0.9616016439911185,0,0.9246777217264217
0,1,0.9716072697032762,1,0.0008061471337025001
1,0,0.9687578969583034,1,0.0009760690024679887
1,1,0.9758712689534231,0,0.9523247335687643
0,0,0.5917689779815407,0,0.3501905233013172
0,1,0.6825716631187264,1,0.10076074905521132
1,0,0.6557669804671977,1,0.11849637173667063
1,1,0.7241833525255839,0,0.5244415280751941
0,0,0.9621980459277686,0,0.9258250795872163
0,1,0.9720075890687265,1,0.0007835750697452785
1,0,0.969210989583202,1,0.0009479631624456986
1,1,0.9761960335619811,0,0.9529586959421447
0,0,0.5882697751482706,0,0.34606132835299686
0,1,0.6792751757543227,1,0.10286441288742058
1,0,0.6523752083927064,1,0.12084299574001434
1,1,0.7210822718124409,0,0.5199596427221909
0,0,0.9627727369525848,0,0.926931343019171
0,1,0.9723924872025892,1,0.0007621747628592014
1,0,0.9696469097613167,1,0.0009213100870376494
1,1,0.9765079074390637,0,0.953567693291019
0,0,0.584810846881678,0,0.34200372663046535
0,1,0.6759981193714656,1,0.10497721865082706
1,0,0.6490084131440685,1,0.12319509404364487
1,1,0.71799228745695,0,0.5155129248476635
0,0,0.9633263669580843,0,0.9279976892766616
0,1,0.9727624150445725,1,0.0007418860342041303
1,0,0.9700661645583533,1,0.0008960345042475864
1,1,0.9768072614939862,0,0.9541524261073808
0,0,0.5813927767809015,0,0.33801756089300716
0,1,0.6727411999174941,1,0.10709832223144153
1,0,0.6456672921634093,1,0.12555166784281072
1,1,0.7149140836411746,0,0.5111021469885004
0,0,0.9638595669580544,0,0.9290252648165682
0,1,0.9731178096997619,1,0.0007226521553382146
1,0,0.9704692457424785,1,0.000872065447018124
1,1,0.9770944549496445,0,0.9547135738933429
0,0,0.5780161195404687,0,0.3341026344486214
0,1,0.6695051085315588,1,0.10922687328673676
1,0,0.64235252498295,1,0.12791171638607138
1,1,0.7118483355360498,0,0.5067280528054445
0,0,0.9643729493998621,0,0.9300151855341889
0,1,0.9734590947220547,1,0.0007044196529728637
1,0,0.970856630081402,1,0.0008493360102122431
1,1,0.977369835599587,0,0.9552517955399638
0,0,0.574681400738105,0,0.3302587123543105
0,1,0.6662905209295615,1,0.11136201642146341
1,0,0.6390647726881766,1,0.1302742383146376
1,1,0.7087957086268802,0,0.5023913565678814
0,0,0.964867108493711,0,0.9309685370530147
0,1,0.9737866804048986,1,0.0006871381241949283
1,0,0.9712287796492021,1,0.0008277831204741691
1,1,0.9776337400695282,0,0.9557677297223338
0,0,0.5713891166418497,0,0.3264855226167533
0,1,0.6630980967965349,1,0.113502892382117
1,0,0.6358046773892299,1,0.13263823301156294
1,1,0.7057568580405117,0,0.49809274267121495
0,0,0.9653426205565676,0,0.9318863750630213
0,1,0.9741009640779936,1,0.0006707600616893765
1,0,0.9715861421413086,1,0.0008073473184139212
1,1,0.9778864940823008,0,0.9562619953085737
0,0,0.5681397340390614,0,0.3227827573939754
0,1,0.6599284791897283,1,0.11564863926621105
1,0,0.6325728617037181,1,0.13500270195659508
1,1,0.702732427877455,0,0.49383286519054254
0,0,0.9658000443686279,0,0.9327697257024435
0,1,0.9744023304087328,1,0.000655240688503685
1,0,0.9719291511961637,1,0.0007879725525678354
1,1,0.978128412725324,0,0.9567351917805618
0,0,0.564933690089729,0,0.319150074198398
0,1,0.6567822939555468,1,0.11779839374241671
1,0,0.6293699282540339,1,0.13736665008241997
1,1,0.6997230505521509,0,0.4896123474740079
0,0,0.9662399215403332,0,0.9336195859782693
0,1,0.9746911517072284,1,0.0006405378019065269
1,0,0.9722582267221757,1,0.0007696059845982089
1,1,0.9783598007197347,0,0.957187899664359
0,0,0.5617713922063213,0,0.3155870971014285
0,1,0.6536601491633742,1,0.11995129227753619
1,0,0.6261964591821286,1,0.13972908712797802
1,1,0.6967293461444692,0,0.4854317817788996
0,0,0.9666627768880762,0,0.9344369242209666
0,1,0.9749677882338611,1,0.0006266116259048229
1,0,0.9725737752286852,1,0.000752197805206684
1,1,0.9785809526903834,0,0.9576206809684183
0,0,0.558653217962214,0,0.312093417939537
0,1,0.6505626345591562,1,0.12210647236623783
1,0,0.6230530156845474,1,0.14208902898451406
1,1,0.6937519217654172,0,0.4812917289532096
0,0,0.9670691188168716,0,0.9352226805692406
0,1,0.9752325885083715,1,0.0006134246719956531
1,0,0.9728761901597645,1,0.0007357010602492587
1,1,0.9787921534359711,0,0.9580340796278257
0,0,0.5555795150305259,0,0.3086685975215544
0,1,0.6474903210414644,1,0.12426307375944982
1,0,0.6199401375703565,1,0.14444549903003956
1,1,0.6907913709398986,0,0.4771927181650246
0,0,0.9674594397083924,0,0.9359777674808766
0,1,0.9754858896195907,1,0.0006009416077428906
1,0,0.9731658522297495,1,0.0007200714865556401
1,1,0.9789936781986623,0,0.9584286219529461
0,0,0.5525506011549919,0,0.3053121668367429
0,1,0.6444437601625931,1,0.12642023968731564
1,0,0.6168583428444308,1,0.14679752944791577
1,1,0.687848273009223,0,0.4731352466817706
0,0,0.9678342163128907,0,0.9367030702659873
0,1,0.9757280175349802,1,0.0005891291327822298
1,0,0.9734431297595036,1,0.000705267356970561
1,1,0.979185792932559,0,0.9588048170809643
0,0,0.5495667641542656,0,0.30202362826299023
0,1,0.6414234836570388,1,0.1285771180726539
1,0,0.613808127318359,1,0.1491441625253528
1,1,0.6849231925558902,0,0.46911977970095303
0,0,0.9681939101436418,0,0.9373994476392342
0,1,0.9759592874092252,1,0.0005779558618722371
1,0,0.9737083790124923,1,0.0006912493341507555
1,1,0.9793687545704859,0,0.9591631574289446
0,0,0.5466282619608526,0,0.2988024567743425
0,1,0.6384300029995463,1,0.13073286273090806
1,0,0.6107899642510589,1,0.151484451927692
1,1,0.6820166788530255,0,0.46514675023371094
0,0,0.9685389678726589,0,0.9380677322878355
0,1,0.9761800038911899,1,0.0005673922146237301
1,0,0.9739619445298232,1,0.0006779803326680035
1,1,0.9795428112885842,0,0.959504119147143
0,0,0.5437353226956273,0,0.295648101146918
0,1,0.635463808994677,1,0.1328866345526693
1,0,0.6078043040209621,1,0.15381746394448195
1,1,0.6791292653406387,0,0.4612165590421156
0,0,0.9688698217265331,0,0.9387087314524041
0,1,0.9763904614286102,1,0.0005574103115539432
1,0,0.9742041594634926,1,0.0006654253889849188
1,1,0.979708202768257,0,0.9598281625714081
0,0,0.5408881447786815,0,0.29255998516212395
0,1,0.6325253713996662,1,0.13503760266495324
1,0,0.6048515738314385,1,0.1561422787034911
1,1,0.6762614691307077,0,0.45732957463082313
0,0,0.9691868898813516,0,0.9393232275178871
0,1,0.9765909445699582,1,0.000547983876126769
1,0,0.9744353459071388,1,0.0006535515388876469
1,1,0.9798651604550624,0,0.9601357326736253
0,0,0.5380868970770317,0,0.2895375088059881
0,1,0.6296151385821145,1,0.13718494556754626
1,0,0.6019321774509129,1,0.1584579913489715
1,1,0.6734137905428832,0,0.45348613329333415
0,0,0.969490576855745,0,0.9399119786120852
0,1,0.9767817282629718,1,0.0005390881424544812
1,0,0.9746558152236802,1,0.000642327701976242
1,1,0.9800139078141925,0,0.9604272595092446
0,0,0.5353317190894991,0,0.28658004946331833
0,1,0.626733537213854,1,0.1393278522408813
1,0,0.5990464949889143,1,0.16076371318067476
1,1,0.670586712672423,0,0.44968653921280677
0,0,0.9697812739012014,0,0.940475719209437
0,1,0.9769630781493948,1,0.0005306997683508931
1,0,0.9748658683692762,1,0.0006317245728305484
1,1,0.9801546605822098,0,0.9607031586610268
0,0,0.5326227211688609,0,0.28368696310532215
0,1,0.6238809720021063,1,0.1414655232220803
1,0,0.5961948827090828,1,0.16305857275033137
1,1,0.6677807009917492,0,0.445931064617032
0,0,0.9700593593888728,0,0.9410151607379502
0,1,0.9771352508555196,1,0.0005227967534400192
1,0,0.9750657962131042,1,0.0006217145184864496
1,1,0.9802876270147625,0,0.9609638316782341
0,0,0.5299599847811826,0,0.28085758546927125
0,1,0.6210578254588449,1,0.14359717164597924
1,0,0.5933776728799542,1,0.1653417169125215
1,1,0.6649962029868338,0,0.4422199499869063
0,0,0.9703251991921751,0,0.9415309921873343
0,1,0.9772984942781829,1,0.0005153583620376927
1,0,0.9752558798525144,1,0.0006122714818732035
1,1,0.980413008130029,0,0.9612096665105723
0,0,0.527343562802031,0,0.2780912332287396
0,1,0.6182644577090571,1,0.14572202424816022
1,0,0.5905951736641256,1,0.16761231182710745
1,1,0.6622336478294062,0,0.438553404317442
0,0,0.970579147064563,0,0.9420238807165747
0,1,0.9774530478658954,1,0.0005083650505376051
1,0,0.9754363909231617,1,0.0006033708908797329
1,1,0.9805309979476706,0,0.9614410379362549
0,0,0.5247734798490971,0,0.2753872051529307
0,1,0.6155012063384003,1,0.1478393223272254
1,0,0.5878476690462072,1,0.16986954391064474
1,1,0.6594934460857798,0,0.4349316054300973
0,0,0.9708215450119252,0,0.9424944722593415
0,1,0.9775991428948356,1,0.0005017983990459932
1,0,0.9756075919037733,1,0.0005949895727328644
1,1,0.980641783723115,0,0.9616583079836526
0,0,0.522249732650568,0,0.2727447832535897
0,1,0.6127683862805333,1,0.14994832266378225
1,0,0.5851354187997606,1,0.17211262073445002
1,1,0.6567759894628946,0,0.43135470033496426
0,0,0.9710527236591152,0,0.9429433921257859
0,1,0.9777370027394748,1,0.0004956410470221509
1,0,0.9757697364152559,1,0.0005871056733861768
1,1,0.9807455461770092,0,0.96186182634604
0,0,0.5197722904484356,0,0.27016323391801295
0,1,0.6100662897442231,1,0.1520482983938362
1,0,0.5824586584932397,1,0.174340771867265
1,1,0.6540816505919842,0,0.4278228056411345
0,0,0.9712730026101929,0,0.9433712455994198
0,1,0.9778668431376328,1,0.0004898766326941507
1,0,0.9759230695138789,1,0.0005796985816335095
1,1,0.9808424597197157,0,0.9620519307890222
0,0,0.5173410954357625,0,0.26764180902667467
0,1,0.6073951861801237,1,0.15413853983453976
1,0,0.5798175995347524,1,0.17655324966073768
1,1,0.6514107828500802,0,0.4243360080133544
0,0,0.9714826908020046,0,0.9437786185279032
0,1,0.9779888724497975,1,0.0004844897360312841
1,0,0.9760678279783235,1,0.0005727488576751166
1,1,0.98093269267074,0,0.9622289475502684
0,0,0.5149560632267917,0,0.26517974705403546
0,1,0.6047553222869513,1,0.15621835526049174
1,0,0.5772124292553003,1,0.1787493299762045
1,1,0.648763720219395,0,0.4208943646729094
0,0,0.9716820868507903,0,0.9441660779067067
0,1,0.978103291912576,1,0.00047946582506586203
1,0,0.976204240590412,1,0.0005662381658789959
1,1,0.9810164074730123,0,0.9623931917312554
0,0,0.5126170833586509,0,0.26277627415113003
0,1,0.6021469220566026,1,0.15828707162903505
1,0,0.5746433110299641,1,0.18092831285155184
1,1,0.6461407771844355,0,0.41749790394050634
0,0,0.9718714793915473,0,0.9445341724547147
0,1,0.9782102958861648,1,0.00047479120536848596
1,0,0.9763325284093701,1,0.0005601492114932721
1,1,0.9810937609019603,0,0.9625449676807529
0,0,0.5103240198232829,0,0.26043060520859446
0,1,0.5995701868576033,1,0.16034403525325472
1,0,0.5721103844363695,1,0.18308952310719148
1,1,0.6435422486665489,0,0.4141466258187982
0,0,0.9720511474099273,0,0.9448834331809561
0,1,0.9783100720957579,1,0.0004704529724912187
1,0,0.9764529050395098,1,0.0005544656810783445
1,1,0.981164904269323,0,0.9626845693698298
0,0,0.5080767116281331,0,0.25814194489885706
0,1,0.597025295556118,1,0.16238861242163402
1,0,0.5696137654495972,1,0.18523231089047434
1,1,0.6409684099954327,0,0.4108405026120731
0,0,0.972221360566489,0,0.945214373941755
0,1,0.9784028018668335,1,0.0004664389672032513
1,0,0.9765655768912337,1,0.0005491721864406805
1,1,0.9812299836216831,0,0.9628122807582086
0,0,0.5058749733840219,0,0.2559094886962848
0,1,0.5945124046736161,1,0.16442018996357327
1,0,0.5671535466725778,1,0.1873560521581283
1,1,0.6384195169169982,0,0.4075794795805333
0,0,0.9723823795131601,0,0.9455274919876753
0,1,0.9784886603542796,1,0.0004627377333535416
1,0,0.9766707434353127,1,0.0005442542118610063
1,1,0.9812891399337093,0,0.9629283761518388
0,0,0.5037185959185543,0,0.2537324238741598
0,1,0.5920316485801462,1,0.16643817576023331
1,0,0.5647297976008773,1,0.18946014909657327
1,1,0.6358958056368347,0,0.40436347562651903
0,0,0.9725344562018007,0,0.9458232684997322
0,1,0.9785678167653419,1,0.0004593384782039606
1,0,0.9767685974503846,1,0.0005396980644222779
1,1,0.9813425092961011,0,0.9630331205515683
0,0,0.5016073469133493,0,0.2516099304774492
0,1,0.5895831397220652,1,0.16844199920039785
1,0,0.5623425649206709,1,0.19154403048021715
1,1,0.6333974928983948,0,0.40119238400997204
0,0,0.9726778341847944,0,0.9461021691144224
0,1,0.9786404345763893,1,0.0004562310350855069
1,0,0.9768593252636614,1,0.0005354908272530209
1,1,0.981390223098265,0,0.9631267699928623
0,0,0.499540971563307,0,0.2495411822704127
0,1,0.5871669688829468,1,0.1704311115812938
1,0,0.5599918728385886,1,0.19360715196809275
1,1,0.630924776094904,0,0.3980660730904048
0,0,0.9728127489076197,0,0.9463646444371996
0,1,0.9787066717435134,1,0.00045340582823848874
1,0,0.9769431069848513,1,0.0005316203155120121
1,1,0.9814324082057349,0,0.9632095718765081
0,0,0.49751919325609867,0,0.24752534765819925
0,1,0.584783205476306,1,0.1724049864545315
1,0,0.5576777234420355,1,0.19564899633942046
1,1,0.6284778334138893,0,0.3949843870926164
0,0,0.9729394279933772,0,0.94661113054408
0,1,0.9787666809069944,1,0.0004508538397053975
1,0,0.9770201167333055,1,0.0005280750349509074
1,1,0.981469187132387,0,0.9632817652903084
0,0,0.4955417142700131,0,0.2455615905816633
0,1,0.5824318978686859,1,0.17436311991754758
1,0,0.5554000970884951,1,0.19766907366891956
1,1,0.6260568240131215,0,0.39194714689339655
0,0,0.9730580915192847,0,0.9468420494711526
0,1,0.9788206095896664,1,0.00044856657815332937
1,0,0.9770905228584337,1,0.00052484414289995
1,1,0.9815006782074853,0,0.9633435813217537
0,0,0.4936082164882862,0,0.24364907138474678
0,1,0.5801130737315774,1,0.17630503085114377
1,0,0.5531589528222679,1,0.1996669214428922
1,1,0.6236618882266896,0,0.3889541508264798
0,0,0.9731689522851554,0,0.9470578096917871
0,1,0.9788686003892478,1,0.0004465360495092968
1,0,0.9771544881534352,1,0.0005219174115315328
1,1,0.9815269957376193,0,0.9633952433617164
0,0,0.49171836212801606,0,0.24178694765385875
0,1,0.5778267404205885,1,0.1782302611039052
1,0,0.5509542288170253,1,0.2016421046173125
1,1,0.6212931477998406,0,0.38600517550303454
0,0,0.9732722160739157,0,0.9472588065814308
0,1,0.9789107911646899,1,0.00044475472929932027
1,0,0.9772121700624068,1,0.0005192851932646692
1,1,0.9815482501635909,0,0.9634369673992073
0,0,0.48987179448176726,0,0.23997437502878682
0,1,0.5755728853802125,1,0.18013837562447826
1,0,0.5487858428425169,1,0.2035942156193379
1,1,0.6189507061511583,0,0.38309997664501755
0,0,0.9733680819042148,0,0.9474454228698901
0,1,0.9789473152166241,1,0.0004432155365881852
1,0,0.9772637208809051,1,0.000516938388181392
1,1,0.9815645482123253,0,0.9634689623072663
0,0,0.4880681386699729,0,0.2382105079847719
0,1,0.573351476572516,1,0.18202896254285242
1,0,0.5466536927537335,1,0.20552287429382624
1,1,0.6166346486606015,0,0.3802382899287834
0,0,0.973456742275213,0,0.9476180290810704
0,1,0.9789783014619862,1,0.0004419118094231329
1,0,0.9773092879500462,1,0.000514868413333917
1,1,0.9815759930438716,0,0.9634914301200626
0,0,0.4863070024022603,0,0.23649450058547203
0,1,0.5711624629280316,1,0.18390163320195185
1,0,0.5445576570007934,1,0.20742772779660695
1,1,0.6143450429818769,0,0.37741983183640415
0,0,0.9735383834036394,0,0.9477769839601716
0,1,0.9790038746029082,1,0.0004408372816904048
1,0,0.9773490138442363,1,0.0005130671738285972
1,1,0.9815826843935818,0,0.96350456630131
0,0,0.4845879767458464,0,0.23482550720663298
0,1,0.5690057748171158,1,0.1857560221409947
1,0,0.5424975951578044,1,0.20930845043639226
1,1,0.6120819393775854,0,0.3746443005122261
0,0,0.9736131854532182,0,0.9479226348883626
0,1,0.9790241552899692,1,0.00043998606129932614
1,0,0.9773830365526325,1,0.0005115270355795586
1,1,0.9815847187095414,0,0.9635085600040896
0,0,0.4829106368991871,0,0.23320268323037854
0,1,0.5668813245400302,1,0.1875917870321987
1,0,0.5404733484689556,1,0.21116474346733394
1,1,0.6098453710755647,0,0.3719113766222932
0,0,0.9736813227565904,0,0.9480553182850235
0,1,0.9790392602799115,1,0.0004393526096132955
1,0,0.9774114896544487,1,0.0005102407996310788
1,1,0.9815821892853505,0,0.9635035943222215
0,0,0.481274542969091,0,0.23162518571010743
0,1,0.5647890068339851,1,0.18940860857254904
1,0,0.5384847404100642,1,0.2129963348343658
1,1,0.6076353546448215,0,0.36922072421433805
0,0,0.9737429640298471,0,0.948175359997632
0,1,0.9790493025879206,1,0.00043893172205251233
1,0,0.9774345024882155,1,0.0005092016779543522
1,1,0.9815751863883312,0,0.9634898465332871
0,0,0.47967924074956975,0,0.2300921740060837
0,1,0.562728699395414,1,0.1912061903324262
1,0,0.5365315772638528,1,0.21480297887353203
1,1,0.6054518903894566,0,0.36657199157616654
0,0,0.9737982725798149,0,0.9482830756794315
0,1,0.9790543916345837,1,0.0004387185097973955
1,0,0.9774522003151119,1,0.0005084032706298386
1,1,0.9815637973832688,0,0.9634674883334629
0,0,0.4781242625007255,0,0.22860281039186264
0,1,0.5607002634157281,1,0.19298425856301069
1,0,0.5346136487072003,1,0.21658445596962517
1,1,0.6032949627589657,0,0.36396481209034176
0,0,0.9738474065042293,0,0.9483787711550136
0,1,0.9790546333876349,1,0.00043870838252637966
1,0,0.9774647044765005,1,0.0005078395443314581
1,1,0.9815481068517691,0,0.9634366860642919
0,0,0.4766091277260585,0,0.22715626063179437
0,1,0.5587035441288604,1,0.19474256196442868
1,0,0.532730728408679,1,0.21834057217348374
1,1,0.601164540773337,0,0.3613988050832172
0,0,0.9738905188849483,0,0.9484627427739938
0,1,0.9790501304986048,1,0.00043889703212548933
1,0,0.9774721325457845,1,0.0005075048120347035
1,1,0.9815281967073383,0,0.9633976009315594
0,0,0.47513334394661566,0,0.22575169452989297
0,1,0.5567383713689017,1,0.1964808714166937
1,0,0.5308825746346852,1,0.22007115878138167
1,1,0.5990605784613502,0,0.3588735766664475
0,0,0.9739277579743552,0,0.9485352777529541
0,1,0.9790409824344901,1,0.00043928041731135193
1,0,0.9774745984747263,1,0.0005073937138748033
1,1,0.9815041463062737,0,0.9633503892164071
0,0,0.47369640747047187,0,0.22438828645043132
0,1,0.5548045601361803,1,0.1981989796755399
1,0,0.5290689308625188,1,0.22177607187897108
1,1,0.5969830153105236,0,0.3563887205692448
0,0,0.9739592673751061,0,0.9485966545058534
0,1,0.979027285604565,1,0.00043985474911248737
1,0,0.9774722127343483,1,0.0005075011990864609
1,1,0.981476032554474,0,0.9632952024788709
0,0,0.4722978041561173,0,0.2230652158106901
0,1,0.5529019111701856,1,0.1998967010352726
1,0,0.5272895263988181,1,0.22345519185225368
1,1,0.5949317767271853,0,0.3539438189597655
0,0,0.9739851862133877,0,0.9486471429631275
0,1,0.9790091334824481,1,0.0004406164771576809
1,0,0.9774650824505643,1,0.0005078225089598654
1,1,0.9814439300102595,0,0.9632321877539832
0,0,0.9990347037380947,0,0.9980703392730625
0,1,0.9992229849079526,1,6.037524532694563E-07
1,0,0.9991652204277096,1,6.968569343133255E-07
1,1,0.9993139024755925,0,0.998628275680998
0,0,0.9999645530694031,0,0.9999291073952912
0,1,0.9999714695352787,1,8.139874172126627E-10
1,0,0.9999693477091104,1,9.39562936781273E-10
1,1,0.9999748089212088,0,0.9999496184770081
0,0,0.9999986946981383,0,0.9999973893979804
0,1,0.9999989493943061,1,1.1037723240264716E-12
1,0,0.9999988712590697,1,1.2740560876859338E-12
1,1,0.9999990723652862,0,0.9999981447314329
0,0,0.9999999517753545,0,0.9999999035507113
0,1,0.9999999611851615,1,1.5065916842466532E-15
1,0,0.999999958298438,1,1.7390202716848294E-15
1,1,0.999999965728351,0,0.9999999314567033
0,0,0.9999999982124455,0,0.9999999964248909
0,1,0.9999999985612413,1,2.0700265040545254E-18
1,0,0.9999999984542383,1,2.3893793594099773E-18
1,1,0.9999999987296446,0,0.9999999974592892
0,0,0.9999999999335215,0,0.999999999867043
0,1,0.9999999999464932,1,2.86297278596254E-21
1,0,0.9999999999425137,1,3.3046803230017797E-21
1,1,0.999999999952756,0,0.999999999905512
0,0,0.9999999999975197,0,0.9999999999950393
0,1,0.9999999999980036,1,3.985625109624342E-24
1,0,0.999999999997855,1,4.6008142929526156E-24
1,1,0.9999999999982373,0,0.9999999999964746
0,0,0.9999999999999073,0,0.9999999999998146
0,1,0.9999999999999251,1,5.61601171783318E-27
1,0,0.9999999999999197,1,6.4431323769574106E-27
1,1,0.999999999999934,0,0.9999999999998681
0,0,0.9999999999999966,0,0.9999999999999931
0,1,0.9999999999999972,1,7.703719777548943E-30
1,0,0.9999999999999971,1,8.332343311396937E-30
