in1,in2,out1,targ1,cost
1,0,0.4925608131267353,1,0.2574945283746001
1,1,0.4755673115082099,0,0.22616426777514675
0,0,0.35337500512567876,0,0.12487389424757349
0,1,0.33191976394626554,1,0.44633120180561353
1,0,0.36937716488018035,1,0.39768516017455924
1,1,0.3504203132255041,0,0.12279439592106041
0,0,0.49000863195932604,0,0.24010845939465023
0,1,0.4705015126925261,1,0.28036864806090317
1,0,0.5037222924321163,1,0.2462915630288339
1,1,0.48653129790114535,0,0.23671270383737306
0,0,0.3469141109928761,0,0.12034940040597757
0,1,0.3247624213609734,1,0.45594578760629556
1,0,0.3629125766748262,1,0.40588038495910916
1,1,0.3432998621961667,0,0.11785479538390704
0,0,0.5014623740219263,0,0.2514645125597063
0,1,0.4817092450330493,1,0.2686253066842117
1,0,0.5148943460353198,1,0.23532749550850005
1,1,0.49746514857138047,0,0.24747157404314565
0,0,0.34098724387563556,0,0.11627230048590216
0,1,0.318070225441526,1,0.4650282174293712
1,0,0.356964164690018,1,0.4134950854928063
1,1,0.33663102940977574,0,0.1133204499614853
0,0,0.5129034805472918,0,0.2630699803575262
0,1,0.4928658915769959,1,0.2571850039259953
1,0,0.5260455691877622,1,0.22463280248655226
1,1,0.5083429701398535,0,0.258412575290608
0,0,0.6551116435046751,0,0.4291712654553965
0,1,0.6393583286507124,1,0.13006241511360755
1,0,0.6652263139619105,1,0.11207342086352935
1,1,0.6513785088958606,0,0.42429396185139473
0,0,0.7580637571692646,0,0.5746606599335817
0,1,0.7463726724925369,1,0.06432682125857794
1,0,0.7655858424160684,1,0.054949997275784306
1,1,0.7553546967448704,0,0.5705607178945352
0,0,0.6643873903587362,0,0.4414106044676917
0,1,0.6488682755447494,1,0.12329348791891806
1,0,0.6742677999440317,1,0.10610146615330132
1,1,0.6606262079029738,0,0.4364269865682631
0,0,0.5544663205403929,0,0.30743290061360173
0,1,0.53513854093677,1,0.216096176122395
1,0,0.5667387567222348,1,0.1877153049265948
1,1,0.5496680159536403,0,0.3021349277624114
0,0,0.42789801158185087,0,0.18309670831570177
0,1,0.4052896635692546,1,0.3536803842575703
1,0,0.4424434280481419,1,0.31086933092670743
1,1,0.4223797113413897,0,0.17840462055283568
0,0,0.2775195850257227,0,0.07701712007284935
0,1,0.2527152228619547,1,0.5584345381422581
1,0,0.29411409056175436,1,0.49827491714345923
1,1,0.2720011985619822,0,0.07398465201915486
0,0,0.44835951458319784,0,0.2010262543172808
0,1,0.4256005622080065,1,0.32993471413575814
1,0,0.46249962985012893,1,0.2889066479112484
1,1,0.44228870666521763,0,0.19561930004359093
0,0,0.26376506086612456,0,0.0695720073337104
0,1,0.23794751783564091,1,0.5807239855728608
1,0,0.2803851364032215,1,0.5178455519094102
1,1,0.25731570873231446,0,0.0662113739604133
0,0,0.46889350140502484,0,0.21986111565986402
0,1,0.4458994882628698,1,0.3070273771073496
1,0,0.4826021153896144,1,0.2677005709993019
1,1,0.46216574416108586,0,0.21359717507597026
0,0,0.2509951123312743,0,0.062998546414189
0,1,0.2240161749366383,1,0.6021508967599659
1,0,0.2676061760867029,1,0.5364007133063416
1,1,0.2434415896192199,0,0.05926380755633268
0,0,0.4894146623657338,0,0.23952671173856518
0,1,0.4661177398947997,1,0.2850302676550367
1,0,0.5026711940584113,1,0.24733594121928637
1,1,0.48194765471586454,0,0.23227354188612218
0,0,0.23920423398873314,0,0.057218665558136594
0,1,0.21092172453744626,1,0.6226445248069578
1,0,0.25577699931102954,1,0.5538678747544954
1,1,0.23038565558698504,0,0.05307755030024489
0,0,0.5098436914261071,0,0.2599405896869995
0,1,0.48619289935648125,1,0.263997736671699
1,0,0.5226333713525337,1,0.22787889814624795
1,1,0.5015777536700899,0,0.2515802429767334
0,0,0.2283762608703704,0,0.05215571652913148
0,1,0.19865545913452007,1,0.6421530731749068
1,0,0.2448872419925496,1,0.5701952773056183
1,1,0.21814613332020455,0,0.04758773548255646
0,0,0.5301081208852197,0,0.28101461982845877
0,1,0.5060693290822537,1,0.24396750767325504
1,0,0.5424219912644177,1,0.20937763407842064
1,1,0.521006131977498,0,0.27144738955815406
0,0,0.7436184082334049,0,0.5529683370635827
0,1,0.7284563077305105,1,0.0737359768113472
1,0,0.751231280305831,1,0.061885875898276044
1,1,0.7378336965161183,0,0.5443985637146393
0,0,0.8652201673115718,0,0.7486059379226643
0,1,0.856745517228542,1,0.020521846834117966
1,0,0.8694988170841538,1,0.017030558742435156
1,1,0.862048910210452,0,0.743128323595028
0,0,0.7505178051072753,0,0.563276975783042
0,1,0.735698962841209,1,0.06985503824321265
1,0,0.7579524757461247,1,0.058587003997430366
1,1,0.7448626263126239,0,0.5548203320773396
0,0,0.5721227556213027,0,0.3273244474997128
0,1,0.549201589648455,1,0.20321920677547994
1,0,0.5835910632387752,1,0.17339640261461373
1,1,0.5631962008449173,0,0.3171899606461484
0,0,0.3250647067195852,0,0.10566706355468994
0,1,0.29491617074675464,1,0.4971432062744196
1,0,0.3403919491908499,1,0.4350827806922463
1,1,0.3133084326015853,0,0.09816217393926212
0,0,0.008882486841433604,0,7.889857248824111E-05
0,1,-0.023263421227414195,1,1.0470680292220322
1,0,0.02625683469615147,1,0.948175751975958
1,1,-0.002943075068436284,0,8.661690858451237E-06
0,0,0.3778717143607312,0,0.14278703251391803
0,1,0.3474506868656864,1,0.4258206060720645
1,0,0.3924186587060196,1,0.3691550862885922
1,1,0.36511109640347095,0,0.13330611271694465
0,0,-0.026439063332043503,0,0.0006990240698758073
0,1,-0.06047373979957282,1,1.124604552804492
1,0,-0.009265314398052022,1,1.018616474846999
1,1,-0.040274337889623285,0,0.0016220222924475459
0,0,0.4293265765076926,0,0.18432130929581564
0,1,0.3985476366513636,1,0.3617449453776601
1,0,0.4430170152309483,1,0.3102300453222417
1,1,0.4154121881102038,0,0.17256728603050736
0,0,-0.05812996251115425,0,0.003379092541548199
0,1,-0.09438606099322643,1,1.1976808504962697
1,0,-0.041208182506296376,1,1.084114479318065
1,1,-0.07432590807961065,0,0.005524340611858731
0,0,0.47892066845691106,0,0.22936500667521453
0,1,0.4477864846453913,1,0.3049397665402947
1,0,0.49171361929085483,1,0.258355044814402
1,1,0.46382493824225557,0,0.2151335733354322
0,0,-0.08643467730866129,0,0.007470953441452407
0,1,-0.12519305026404023,1,1.2660594003624948
1,0,-0.06978178060726867,1,1.1444330581192583
1,1,-0.10525096839456367,0,0.01107776634799344
0,0,0.5262861983864231,0,0.2769771626120335
0,1,0.49488111309125893,1,0.2551450899119255
1,0,0.5381733158399139,1,0.21328388620229993
1,1,0.5100939367675831,0,0.260195824327051
0,0,-0.1116880363946202,0,0.012474217473686006
0,1,-0.1531738102635755,1,1.329809836677813
1,0,-0.09528892736358605,1,1.1996578344052746
1,1,-0.13329144642669208,0,0.017766609690519724
0,0,0.5711780542323764,0,0.3262443696366836
0,1,0.5396566162498495,1,0.21191603096253833
1,0,0.5821784110420277,1,0.17457488019936473
1,1,0.5540691807695934,0,0.3069926570786884
0,0,0.8924079652080185,0,0.7963919763667159
0,1,0.8827161761723484,1,0.013755495331635609
1,0,0.8957211912164558,1,0.01087406996131498
1,1,0.887189161354939,0,0.7871046080256799
0,0,0.9760315350740552,0,0.9526375574590166
0,1,0.9737827710179731,1,0.0006873430954960334
1,0,0.9768021625295116,1,0.0005381396633071968
1,1,0.9748290388891813,0,0.9502916550616048
0,0,0.9947631464073852,0,0.9895537174503208
0,1,0.9942676870519895,1,3.285941173392843E-05
1,0,0.9949331218241105,1,2.567325444930497E-05
1,1,0.9944987141019177,0,0.9890276923503678
0,0,0.9988586429766374,0,0.9977185886491295
0,1,0.9987504653645737,1,1.5613368051299846E-06
1,0,0.9988957650527719,1,1.219334818679869E-06
1,1,0.9988009326435693,0,0.9976033030496638
0,0,0.9997510747216429,0,0.9995022114070801
0,1,0.9997274724552462,1,7.427126264954538E-08
1,0,0.9997591745272679,1,5.7996908316627775E-08
1,1,0.9997384846541908,0,0.9994770376986577
0,0,0.9999456375500143,0,0.9998912780553046
0,1,0.9999404826469445,1,3.54231531473758E-09
1,0,0.9999474066284483,1,2.7660627311776387E-09
1,1,0.9999428878474684,0,0.9998857789567348
0,0,0.9999881102513535,0,0.9999762206440731
0,1,0.9999869827886522,1,1.694477912741309E-10
1,0,0.9999884971792224,1,1.3231488584051885E-10
1,1,0.9999875088486149,0,0.9999750178532586
0,0,0.9999973956298099,0,0.9999947912664027
0,1,0.9999971486656223,1,8.130107733557166E-12
1,0,0.9999974803841761,1,6.3484638998986304E-12
1,1,0.9999972638961486,0,0.9999945277997835
0,0,0.9999994286642346,0,0.9999988573287957
0,1,0.9999993744862231,1,3.912674850744938E-13
1,0,0.9999994472573095,1,3.055244819091404E-13
1,1,0.9999993997650395,0,0.9999987995304392
0,0,0.9999998744725404,0,0.9999997489450965
0,1,0.9999998625691555,1,1.8887237015136506E-14
1,0,0.9999998785576022,1,1.474825598454279E-14
1,1,0.9999998681231337,0,0.9999997362462848
0,0,0.9999999723786958,0,0.9999999447573923
0,1,0.9999999697594517,1,9.144907607411826E-16
1,0,0.9999999732775807,1,7.140876920355357E-16
1,1,0.9999999709815601,0,0.9999999419631211
